Date,GIV00907136,GIV00907156,GIV00907176,GIV00907196,GIV00907216,GIV00907236,GIV00907276,GIV00907296,GIV00907316,GIV00907336,GIV00907356,GIV00907376,GIV00907396,GIV00907416,GIV00907436,GIV00907456,GIV00907476,GIV00907496,GIV00907516,GIV00907536,GIV00907556,GIV00907576,GIV00907596
17/04/2013,31.50421553,31.88243446,31.99890822,32.10000482,34.10041899,36.58231311,50.25315088,62.81861525,70.63363249,74.09441752,75.07651253,74.85493549,73.59410763,72.11224311,70.73985929,68.47232936,67.40644149,65.11647727,60.33310431,56.37989349,53.18438514,48.38028603,49.1195181
16/04/2013,35.90479676,34.61009425,34.20754774,33.71292832,35.23053677,37.26887536,50.88361782,63.38809189,71.05727528,74.40650229,75.3478995,75.05351727,73.79465414,72.32283091,70.92013766,68.63302839,67.55836388,65.25201985,60.44555185,56.47989101,53.27402113,48.4559565,49.19654746
13/04/2013,31.71957896,32.43784915,32.70199247,33.13430031,34.88073406,36.99678511,50.83327873,63.42258085,71.0813821,74.42150744,75.34935368,75.07460862,73.81029112,72.3949522,70.9933253,68.63068846,67.53566365,65.20856191,60.35791123,56.36374119,53.14583161,48.31938054,49.0570695
04/12/2013,30.07581153,31.44300726,31.9006087,32.40322694,34.23403273,36.27424996,49.83741461,63.38764909,70.98486255,74.13938235,75.00526845,74.55324466,73.2433183,71.84127196,70.51391104,68.14045299,67.03216661,64.70827145,59.86879211,55.89116008,52.69127789,47.89516698,48.62678628
04/11/2013,35.6974117,32.99326623,32.40858172,32.89749867,34.68083118,36.77462147,50.67024174,64.4923106,70.8726163,73.99933502,74.8600266,74.42958884,73.0470579,71.61444432,70.2793208,68.00040415,66.93203422,64.64949942,59.87913599,55.93728055,52.76271218,47.98750682,48.72053665
04/10/2013,35.70182211,32.96808006,32.40569408,32.89405651,34.67100471,36.77310965,50.68785355,64.50014858,70.82250785,73.94950434,74.8043389,74.39238991,73.01942298,71.50956867,70.27110523,67.92817749,66.8357432,64.5187473,59.70469926,55.75070093,52.56450771,47.78344435,48.51335704
04/09/2013,35.70260246,31.68657615,30.91085171,31.89719854,33.54984961,35.36194279,49.50570837,63.95207123,70.44091282,73.64386532,74.55862475,74.14055695,72.82196994,71.33666485,70.08263588,67.80097,66.73012306,64.44172675,59.68150818,55.74769708,52.57648382,47.81286929,48.54343145
04/06/2013,33.73951702,30.39419895,29.80856151,31.30532244,33.29201455,35.43505366,49.58553386,64.00841373,70.50430003,73.6548551,74.55310286,74.18408489,72.82736387,71.34387952,70.13931241,67.83975968,66.76711432,64.48743034,59.71788446,55.78094391,52.60607364,47.84094715,48.57112874
04/05/2013,33.60732781,30.04768919,29.40877369,31.09184505,33.24209205,35.36687853,49.33626729,63.52517442,70.13734102,73.31941924,74.20183303,73.81252715,72.47167507,71.02084194,69.93159344,67.53985835,66.42363646,64.10410635,59.27941519,55.32443866,52.14616138,47.38688586,48.10993602
04/04/2013,37.49680332,33.89579894,33.30857711,34.88200442,35.84606751,36.67481838,52.11256651,66.77507,72.47094664,75.22556537,75.8468721,75.41403281,73.99511843,72.27661125,70.86949379,68.49529687,67.37912404,65.05520414,60.19664143,56.20234765,52.9920697,48.1702188,48.90603964
04/03/2013,35.90114875,34.49800264,34.59993073,36.4732995,37.49288741,38.34262915,53.74549308,67.22075493,72.76114867,75.49526392,76.16618457,75.73754879,74.34646096,72.58212231,71.17491967,68.81379209,67.71263473,65.37317805,60.507315,56.50673872,53.28148129,48.44052564,49.18047553
04/02/2013,39.0532217,36.12200979,35.68084802,37.05048952,38.28515354,39.46490187,53.98924609,67.35656084,73.03983345,75.66594185,76.34884963,75.90045967,74.60426727,72.84502558,71.40140511,69.00128731,67.88411846,65.51809446,60.62048473,56.5935124,53.3534839,48.49369146,49.23465632
29/03/2013,39.0532217,36.15346578,35.71811144,37.07701015,38.28515354,39.53005072,54.02603572,67.35656084,73.02413594,75.66182015,76.34884963,75.89703171,74.60426727,72.84502558,71.40769765,68.99527685,67.88096113,65.52320373,60.62048473,56.5935124,53.35086232,48.49409713,49.23445348
28/03/2013,38.95621387,36.15346578,35.68814137,37.09027119,38.29851749,39.46490187,54.06282579,67.37237164,73.02413594,75.66182015,76.34884963,75.89360309,74.59954699,72.84502558,71.40769765,69.00128731,67.87780358,65.52320373,60.62048473,56.59177854,53.34955152,48.49369146,49.23445348
27/03/2013,40.71963775,36.69467927,35.91265945,37.78085072,38.87106808,39.77905886,54.21591899,67.72529746,73.29010086,75.88714476,76.46121594,75.96865955,74.5812482,72.82865453,71.36772888,68.97253621,67.85955126,65.50465793,60.60909004,56.58567529,53.34693391,48.49602217,49.23681979
26/03/2013,36.9001891,32.26221615,31.60927433,34.26019252,36.62108572,38.86296091,52.14677409,66.78008341,72.85402259,75.88250559,76.15170663,75.41101399,73.99751745,72.25010634,70.78350018,68.52649879,67.46424899,65.18103054,60.40204528,56.44756916,53.25157391,48.445592,49.18561928
25/03/2013,38.38186694,33.50632177,32.80726455,35.36456952,37.72868176,39.91752099,52.75322478,66.73236723,73.04605178,76.10246611,76.43201288,75.62959302,74.2684519,72.54098764,71.10055035,68.7406702,67.63909696,65.29744375,60.44043228,56.43839643,53.2159495,48.379451,49.11867031
22/03/2013,49.96772758,43.37852683,41.29429492,40.52755002,40.99735848,41.87605229,54.35911266,67.43111218,73.82200792,76.55982836,76.95202594,76.17261329,74.75192956,73.03250686,71.54858509,69.14935934,68.03928094,65.68539093,60.78485572,56.75462015,53.50926355,48.64338572,49.38602124
21/03/2013,43.33711565,38.7323968,37.47796421,37.83227708,39.34625831,41.16425899,54.29330995,67.4065677,73.8566912,76.68362649,76.89969039,76.09105291,74.73027358,72.88803622,71.53926966,69.14954523,68.03167326,65.68281689,60.7852291,56.75456178,53.51047332,48.64633771,49.38943147
20/03/2013,38.91745982,36.19630123,35.65489763,36.59150124,38.13524586,39.84244678,53.2597769,66.42308286,73.17660482,76.09804412,76.28091824,75.50794757,74.10799099,72.35166881,70.89255084,68.58395155,67.50386549,65.19829504,60.38205086,56.40417502,53.20120095,48.38392134,49.12300657
19/03/2013,43.39533757,39.31281846,37.84486238,36.05738205,38.26063505,41.5822156,54.93595072,68.77561642,73.69562259,76.58608748,76.56979855,75.65765403,74.30121114,72.50471286,71.08746972,68.79553235,67.71962816,65.41460627,60.59848198,56.62034188,53.40747686,48.57856439,49.32062289
18/03/2013,24.9816442,24.39237541,25.26900005,29.66395063,34.66359527,39.74953041,53.57576887,68.76242385,72.72581904,75.82691969,75.86579108,74.99293324,73.68540613,71.9773287,70.53526403,68.2611031,67.19246423,64.90138074,60.12721695,56.17486472,52.98645977,48.19459115,48.93098587
15/03/2013,22.31093832,22.20816128,23.59987194,28.77449854,34.19144398,39.5851783,54.13510217,67.37508639,72.19040231,74.9980578,75.15873139,74.37994299,73.06462533,71.40451347,70.00085594,67.7481214,66.6960314,64.43773733,59.70545189,55.78750049,52.62417684,47.87211153,48.60297206
14/03/2013,22.29837009,22.22195399,23.49038389,28.774048,34.2085285,39.50990991,54.05408531,67.11915524,72.21478621,75.07671743,75.15985298,74.3606639,73.05156726,71.37260491,70.02974756,67.74652747,66.67247529,64.39971269,59.64229236,55.71169173,52.54307996,47.7867307,48.51669359
13/03/2013,24.12873131,23.41020863,24.51033275,29.75999891,35.14669399,40.50832204,55.03912424,67.67783692,72.7501201,75.43532079,75.53605118,74.76052014,73.36105911,71.69587061,70.20883386,67.97038858,66.91790764,64.65723767,59.91886829,55.9920032,52.82585796,48.05936882,48.79349637
03/12/2013,25.36804544,23.81025614,24.61761968,29.75395794,35.1275752,40.50837896,55.0711356,67.49856411,72.73955976,75.46672535,75.55498176,74.71214878,73.38437656,71.67282854,70.27255154,67.98831768,66.91809592,64.6307194,59.85764404,55.92032709,52.74187837,47.96664381,48.69935495
03/11/2013,25.86130285,24.13728855,24.82357179,29.76609324,34.89989837,40.02643519,54.90879745,67.0150612,72.40850828,75.1075651,75.32632158,74.49961128,73.19259116,71.54533772,70.08276728,67.88019391,66.83896401,64.58971619,59.8836839,55.97179461,52.81094331,48.05498364,48.78924522
03/08/2013,25.17756418,23.5894498,24.54764893,29.75666776,34.72078605,39.56972876,54.16051402,66.5856844,71.92545435,74.6319175,74.9069904,74.12939306,72.81710439,71.17744833,69.5259636,67.14914634,66.05416487,63.74525717,58.95323679,55.02478899,51.86543217,47.13275698,47.85232983
03/07/2013,29.0306557,27.69331683,28.35295474,32.65293573,36.54931021,40.25867393,54.14519827,67.00143713,72.29436118,74.75734602,75.04193923,74.30261121,73.01476526,71.36601883,69.77327539,67.41550083,66.31540018,64.01163323,59.21686325,55.2785332,52.11109023,47.36449075,48.08800374
03/06/2013,32.93643755,31.25473129,31.66281006,35.25670479,38.78776317,42.29919389,54.39843987,67.64544434,72.76588815,75.06057332,75.37230798,74.67272548,73.34175956,71.70240735,70.04307705,67.7237703,66.64276919,64.34653831,59.56261539,55.62216227,52.45274438,47.68964465,48.41812451
03/05/2013,32.47071005,31.0877874,31.6329059,35.35106126,39.18686842,43.04928574,54.81778007,68.16010086,73.26544444,75.57069242,75.56355455,74.71795029,73.41968135,71.73412788,70.06085333,67.74372128,66.66233889,64.36285498,59.57780973,55.64173212,52.46784356,47.70331347,48.43200213
03/04/2013,31.485121,30.97659048,31.71232407,35.36400419,39.19398995,43.04959328,54.75991396,67.72159585,72.62446165,75.21538277,75.74107633,74.86082831,73.57802267,71.9235316,70.22461302,67.92834602,66.85281958,64.55650744,59.78217369,55.83867355,52.66028193,47.886681,48.61837097
03/01/2013,30.91458969,31.25544665,32.35885341,36.1681013,39.76224343,43.301597,55.49031943,68.64123139,73.11450939,75.93885719,76.32228888,75.39706683,74.08849624,72.40706218,70.77331881,68.41444483,67.32153845,64.99996125,60.16199608,56.17925622,52.9708713,48.15893628,48.89417574
28/02/2013,28.45936716,29.26250859,30.54318305,35.14874629,39.28084982,43.28869649,55.77959562,68.67541337,73.07408791,75.96285982,76.37339765,75.48183207,74.13578558,72.38188494,70.81149777,68.4493899,67.34404519,65.02312189,60.17482936,56.18612561,52.97543799,48.16118724,48.89687011
27/02/2013,29.85646871,28.1825082,29.24795003,35.81369378,40.42708019,44.5342429,55.48468721,68.31048412,73.0621126,75.86696025,76.20971295,75.46704627,73.88273441,72.40987274,70.85326434,68.5235025,67.43589442,65.12088591,60.29243529,56.31076372,53.10673918,48.29005397,49.02770534
26/02/2013,33.393337,30.23518196,30.658819,37.25286141,42.0175295,46.28952991,57.19627002,69.2627332,73.93837173,76.61440859,77.02357514,75.99646903,74.65907491,72.8798564,71.2670073,69.04294419,67.99084249,65.7149809,60.93510729,56.96636946,53.75453314,48.92006869,49.66734381
25/02/2013,33.01855572,29.50183932,29.90095067,37.0683131,42.05152932,46.55462652,57.27122174,68.56988302,74.05942589,76.8511626,77.18791045,76.01329516,74.21763798,72.73022647,71.05953309,68.86115068,67.81797741,65.56138286,60.80523223,56.8480243,53.64743356,48.82831182,49.57438955
22/02/2013,37.08381303,31.88912884,31.48846827,38.35255817,42.84077179,46.76953545,57.89684622,70.29401032,75.0495682,77.72891848,77.98536877,76.83433838,75.05301567,73.52603864,71.91288644,69.54380326,68.44324659,66.09999845,61.19988144,57.16039871,53.90383768,49.01698045,49.76531962
21/02/2013,38.0015458,36.06864412,37.11433361,44.1648963,48.40507732,51.95228518,61.8636295,72.49516285,77.25409802,79.46023874,79.35965894,78.08903476,76.43873235,74.49635369,72.8800995,70.37893009,69.21593919,66.79365761,61.50700203,57.1685539,53.65962292,48.56371036,49.30554195
20/02/2013,37.38637062,35.04086028,36.00879483,42.7635114,46.85425069,50.28462013,60.53741773,71.34878881,76.26196154,78.63952509,78.68451724,77.44006985,75.80988769,74.00808626,72.32969715,69.81898196,68.66096339,66.23409532,60.96714636,56.65254815,53.16944401,48.10558735,48.84042091
19/02/2013,36.00217288,33.8927692,34.7449235,41.35440172,45.169833,48.2729049,58.87499836,69.94500532,75.72260546,78.50400968,78.4106198,77.09814015,75.50275881,73.69737875,72.06527,69.58927022,68.44352184,66.03337541,60.79989605,56.51217847,53.04012637,47.99627707,48.72944088
18/02/2013,29.48967406,30.64626293,32.57027893,38.75567914,43.58746035,48.12281942,58.70394489,69.98330003,75.24974696,78.25319714,78.26755309,76.93696015,75.34407826,73.5400516,71.83129662,69.38797269,68.2537037,65.8670446,60.66297737,56.38963333,52.93085043,47.9052906,48.81819497
15/02/2013,29.03150551,30.55317936,32.63053548,39.65342009,44.19873672,48.1997234,58.94697564,70.23167716,75.610997,78.18108681,78.23951626,76.92969721,75.35614548,73.56831053,71.87709772,69.42113641,68.28968595,65.90535071,60.69934533,56.4242042,52.96231995,47.93603991,48.84877054
14/02/2013,30.28455892,30.96062008,32.75295309,39.76400811,44.32204882,48.28411466,59.36235203,70.63651923,76.04728432,78.68711124,78.5148649,77.18766919,75.63317597,73.6790576,72.12041439,69.59838806,68.43054804,66.01108138,60.74583511,56.43766589,52.95704778,47.90877534,48.82149619
13/02/2013,32.08898928,36.2570414,38.48229843,43.97557054,47.07080336,49.60058183,58.78099495,70.91259509,76.21634678,79.00480021,78.88393109,77.56166336,75.94372731,74.12251902,72.45083109,69.92963222,68.7674216,66.33353397,61.05402108,56.73087985,53.24140917,48.16912686,49.08680774
02/12/2013,30.1635953,33.85664113,36.37871878,41.96907883,45.82639403,49.23739913,58.50067271,69.78531238,75.11234343,77.87251834,77.83932489,76.39385649,74.88965632,73.00986635,71.46761536,68.90692688,67.73262725,65.2928031,60.28059833,56.21226679,52.94953344,48.07103916,48.98685134
02/11/2013,34.17150871,34.89013575,36.49084191,41.97943027,45.14576972,47.78540906,58.330784,69.41382656,74.05524061,75.94039442,75.77869715,74.64109173,73.14021201,71.44473116,69.93361829,67.62277095,66.54466526,64.65276009,60.19825415,56.16122411,52.92104263,48.06977307,48.98581189
02/08/2013,35.10022095,35.46601631,36.75479295,41.97150569,45.06308859,47.66582487,58.35878089,69.53280495,74.35233415,75.87023431,75.81028646,74.66086633,73.20011987,71.44708849,69.9587683,67.53873537,66.42893424,64.49302206,59.97364336,55.91006938,52.65567228,47.79600928,48.70607364
02/07/2013,38.03723989,37.51404747,38.27545851,42.20140728,45.04304847,47.61701022,58.23077654,69.61060931,74.44657129,75.90531002,75.76621133,74.68705724,73.23411657,71.40947348,69.9516603,67.54075927,66.42356058,64.49183735,59.9748651,55.9107326,52.6574485,47.79934577,48.70998186
02/06/2013,42.89953648,42.2167721,42.76627931,45.61331173,47.77224228,49.76905872,59.95576242,71.07118143,75.15104322,76.739387,76.38995781,75.28243454,73.73002596,71.94300201,70.40936194,67.95181225,66.82132096,64.85208719,60.28323155,56.18550425,52.91176989,48.01698415,48.93176652
02/05/2013,42.93734933,41.93382952,42.33161991,45.20635861,47.19375817,48.94636433,59.76809018,71.55616066,75.73684306,76.55944932,75.97260769,74.37965912,72.60953968,71.06726677,69.60607609,67.33315599,66.26933262,63.99873241,59.26403967,55.36116772,52.21164075,47.48117724,48.38575183
02/04/2013,41.71523431,41.07370174,41.50007235,44.09653834,46.97575917,49.95309845,60.36034646,70.8757524,74.86144504,75.60517144,74.72049194,73.24023824,71.50205669,70.11533028,68.60575009,66.41902522,65.39049593,63.58015336,59.26905323,55.327748,52.15763154,47.4039075,48.30725729
02/01/2013,45.18932615,43.27447799,43.15222144,45.11550375,47.48025186,50.00198454,60.43422466,70.99597899,74.82715509,75.46521341,74.60362546,73.11364202,71.38112424,69.99035672,68.45979169,66.24865762,65.21895773,63.40747727,59.09485016,55.15733683,51.99059037,47.24732366,48.14694072
31/01/2013,49.43524958,46.40069968,46.11272842,48.01778835,49.74915053,51.4519156,61.8602654,71.8915065,75.6000383,75.91762775,74.64654183,72.99087264,71.12688246,69.88039788,68.34504717,66.10909092,65.06087631,63.23938386,58.91223395,54.97057077,51.80523511,47.06759712,47.9642925
30/01/2013,54.94948819,52.80953655,52.63259781,53.81800713,53.89321065,53.70955191,63.37014084,74.05084329,76.83795662,76.88891332,75.40304031,73.63504185,71.63716078,70.32037885,68.6638637,66.24042882,65.12831763,63.20509463,58.73967175,54.73373621,51.53611131,46.75777738,47.64857032
29/01/2013,47.10345532,46.95826416,47.50589143,49.9990439,50.39231191,50.26082484,60.88933628,72.64223788,75.80457743,76.26257395,75.11056707,73.45733584,71.49829228,70.16813786,68.63041766,66.31705132,65.24380424,63.36970059,58.97665652,55.00602757,51.81970675,47.05334652,47.94977041
28/01/2013,54.31520334,53.25035112,53.20464387,54.51025214,54.92390032,55.12191834,64.71883023,73.93379011,76.86808349,77.10697358,75.84590145,74.18735624,72.15415929,70.79418291,69.25573384,66.84841403,65.73777693,63.81130712,59.32456074,55.29416645,52.06978665,47.25369094,48.15417814
25/01/2013,46.2114021,45.69519191,45.83659242,47.50756361,49.6627751,51.98665116,59.89326263,70.0485017,73.85389586,75.31938823,74.79760181,73.42011262,71.63225615,70.34149682,68.95479487,66.62660933,65.55106795,63.27742457,58.54156512,54.65319302,51.5234612,46.83291995,47.72464652
24/01/2013,38.67027165,36.35097904,36.05584256,38.01993187,41.01408755,44.28323789,55.44513443,66.44872287,71.78240468,73.76061033,73.46636478,72.29746716,70.61615173,69.41669461,68.16785116,66.05274507,65.04604012,62.8868444,58.32407135,54.52636731,51.45529353,46.83549907,47.7277727
23/01/2013,38.06760404,35.77764961,35.64814307,37.71627117,41.00327506,44.61482673,55.04307283,66.64734656,71.6485321,73.98390587,73.66165508,72.49887885,70.80609768,69.65072041,68.43457192,66.34147494,65.34753925,63.18610531,58.62571997,54.82149164,51.74625531,47.10858742,48.00606371
22/01/2013,41.82847892,38.94737683,38.3531162,39.92334228,42.84551422,46.12413291,56.19628463,66.81205444,72.05457369,74.17845771,74.0040536,72.74884179,71.10357459,69.90144373,68.69360201,66.60190586,65.60653072,63.43757599,58.8643994,55.05262188,51.96314193,47.30830754,48.20958875
21/01/2013,47.18413435,43.46717619,42.2172877,42.50781582,44.17505118,46.22231988,56.22904941,66.88832979,71.75538066,74.11222102,73.70775619,72.49942179,70.71340806,69.51464583,68.19330883,66.05250275,65.0402288,62.85994711,58.27524399,54.4694767,51.39412284,46.76704448,47.65825793
18/01/2013,47.11228329,44.49237203,43.70902033,44.38185555,46.48184191,49.01747226,57.40318327,66.0645121,71.33275293,73.28973407,73.03748018,71.79761343,70.07728215,68.87974214,67.66071116,65.58385751,64.60277073,62.46988079,57.95922423,54.19867365,51.15346769,46.56975212,47.45646781
17/01/2013,42.50896216,40.92573959,40.5453968,41.0444357,43.69033574,46.94915728,55.26465156,64.51798565,70.70005113,73.13399636,73.04095576,71.92778898,70.27616057,69.11517388,67.9031585,65.82291287,64.82971849,62.6914594,58.16383038,54.38785832,51.33197637,46.73247413,47.62278501
16/01/2013,30.49286524,31.62749153,32.19627864,33.3315341,35.85699503,38.77799933,49.60067794,61.83466009,68.65182664,71.51154886,71.78657709,70.8915627,69.29431874,68.29010735,67.10789802,65.15476768,64.2156914,62.14308219,57.735608,54.03095285,51.02746924,46.4881939,47.37385094
15/01/2013,31.51457192,32.61047856,33.21530078,34.13193382,36.79788553,39.94359931,49.89971666,62.52477504,68.77372348,71.86012009,72.06488105,71.06864656,69.54420838,68.4677511,67.339146,65.34675748,64.39185981,62.29312479,57.84799289,54.12651146,51.10502069,46.54703368,47.43381169
14/01/2013,33.3726045,33.13987826,33.30432547,34.30082478,36.90082634,39.94833894,49.99021745,62.39981289,68.91022055,71.89235175,72.18475115,71.15904915,69.63251624,68.60208753,67.40652272,65.45871508,64.51865559,62.44312773,58.0214113,54.3036054,51.28430964,46.72549955,47.61592131
01/11/2013,33.21451992,33.50274796,33.71225102,34.34272087,36.87803093,39.99684962,50.17234629,62.80998013,69.27506551,72.37775609,72.64097454,71.60930632,70.0902045,69.05497635,67.83441235,65.7871531,64.81600713,62.69406413,58.19457601,54.4334747,51.38470407,46.79227352,47.68322616
01/10/2013,28.46157923,29.50829789,30.00298363,30.84258738,33.97339455,37.75143344,48.22135954,61.19674175,68.16339355,71.66885206,71.85149215,71.03694833,69.54007534,68.47390128,67.3434751,65.37705452,64.42683414,62.35163427,57.92429427,54.20461889,51.18565946,46.63245625,47.52086166
01/09/2013,30.75298102,30.54315632,30.57763117,30.91209397,33.9142145,37.69692969,48.32107331,61.76786894,68.65060641,71.45106232,71.55495281,70.74925596,69.11758018,68.0329802,67.03263283,65.07908707,64.14013033,62.06850649,57.66439778,53.96322272,50.96268282,46.42838788,47.31290555
01/08/2013,33.57194383,32.11240825,32.87331959,33.0376301,35.82690502,39.37341142,49.40237067,62.35510659,69.02046505,71.96103931,72.17650075,71.22221262,69.70334387,68.5296675,67.46462098,65.37944644,64.390772,62.2459867,57.73441374,53.98284906,50.94473791,46.37045078,47.25386467
01/07/2013,33.76983987,32.54324007,33.39692428,33.50440753,36.08991528,39.37816522,49.46653666,62.29726889,69.07135302,72.01216325,72.37843973,71.38646371,69.85952582,68.71327299,67.61125594,65.55759215,64.57875725,62.44971952,57.94934654,54.19418812,51.15357161,46.57211815,47.459617
01/04/2013,32.58910759,31.55296095,32.47218181,32.83587145,34.99335731,37.72180511,49.11449274,61.57214373,68.64022802,71.38616492,71.77940963,70.77707593,69.30932985,68.19553937,67.15685685,65.11772312,64.15188222,62.04534193,57.58277578,53.85603362,50.83621732,46.28858413,47.16994622
01/03/2013,31.22658416,29.77504556,30.57699541,30.74081691,33.48187572,36.97901829,48.33195874,60.53834294,68.16544081,71.17855691,71.59393158,70.7828924,69.33591962,68.17363271,67.14878454,65.11907612,64.14679205,62.04519433,57.58576983,53.8589157,50.84033098,46.29433081,47.17629452
01/02/2013,30.05275329,29.49528194,30.76720786,31.72982699,34.34783217,37.44769462,48.64452417,61.44431505,69.38060134,72.71723116,73.05895135,72.40294272,70.7564771,69.64832339,68.54792939,66.58594797,65.63855475,63.5369049,59.05639514,55.28078263,52.21669785,47.58294248,48.48945582
01/01/2013,29.21084481,28.97435892,30.42801685,31.51000115,34.25053575,37.47108578,47.98848087,61.92861317,68.99307949,72.39735801,72.5035339,71.63248269,69.99037985,68.93909053,67.96651595,65.99153566,65.03972,62.94176658,58.47616346,54.72461904,51.67891306,47.0811719,47.97837151
31/12/2012,29.21084481,28.97435892,30.42801685,31.51000115,34.25053575,37.47108578,47.98848087,61.92861317,68.99307949,72.39735801,72.5035339,71.63248269,69.99037985,68.93909053,67.96651595,65.99153566,65.03972,62.94176658,58.47616346,54.72461904,51.67891306,47.0811719,47.97837151
28/12/2012,29.20976,29.01464532,30.35528681,31.50377125,34.34403239,37.50083545,47.99674063,61.92861317,68.94939675,72.37704308,72.49343009,71.61969425,69.99037985,68.93907272,67.96837747,65.98560465,65.03696035,62.94298744,58.47909885,54.72833222,51.68181669,47.08621758,47.98276708
27/12/2012,29.1883048,29.01010264,30.35546152,31.49644599,34.09499812,37.07013054,47.70370084,61.25046475,69.04900293,72.45286791,72.63874164,71.82948174,70.20389984,69.04272642,68.10788189,66.10716215,65.14184974,63.0374742,58.55209963,54.78709813,51.73242692,47.1265144,48.02433222
26/12/2012,27.94157047,28.32797499,29.87972998,31.22298002,33.93685026,36.99479737,47.76548559,61.55513685,68.62157347,71.96652497,72.45329348,71.68465528,70.17141316,69.04467463,67.97915947,65.98034061,65.01592089,62.91508579,58.43717517,54.67914137,51.63017923,47.03412062,47.93017356
25/12/2012,27.91839355,28.32797499,29.87972998,31.22298002,33.93685026,37.02036596,47.80357175,61.5747262,68.63134757,71.96804971,72.4513675,71.68064175,70.16841959,69.04184439,67.97657868,65.97777439,65.01311365,62.9127753,58.43520313,54.67752305,51.62894503,47.03436598,47.93041892
24/12/2012,27.91839355,28.3833872,29.93515628,31.22298002,33.93685026,36.96922935,47.65123323,61.51595714,68.64111913,71.96957347,72.45521849,71.6886681,70.17739848,69.04750435,67.97399743,65.98290649,65.02434116,62.91739611,58.43914711,54.6823778,51.63388172,47.03387526,47.93066428
21/12/2012,27.91814577,28.32538828,29.85882948,31.2071631,33.98279089,36.99999796,47.68931631,61.51595714,68.58982539,71.9488996,72.4327455,71.66135264,70.1773767,69.0435279,67.9789443,65.97663782,65.02099899,62.91768645,58.44064373,54.68432414,51.63502236,47.03706504,47.93267865
20/12/2012,27.71039046,27.89991164,29.35783846,30.59699082,33.33837171,36.46297705,47.10346799,60.71224151,68.17653757,71.49576368,71.77926687,71.04217379,69.48047988,68.356664,67.25890073,65.33582376,64.40148206,62.34804735,57.95277058,54.24832988,51.23806808,46.69405905,47.58363807
19/12/2012,27.60083282,27.67786933,29.15832745,30.59224013,33.35127044,36.46033715,47.14705064,60.27235991,67.89558949,71.21597506,71.64722712,70.93192738,69.33924826,68.24383421,67.10044245,65.17672485,64.24820412,62.18944522,57.80149772,54.10479612,51.10503519,46.56886007,47.4560539
18/12/2012,27.69999685,27.61797138,29.05738645,30.49537738,33.10663743,36.05356334,46.20985369,60.50469764,67.38834053,70.62235086,71.04316006,70.34330877,68.87084676,67.74718435,66.73174539,64.84016081,63.92357547,61.88282986,57.5315716,53.86508651,50.88082424,46.37103038,47.25445531
17/12/2012,29.17254446,30.38237839,32.16167802,33.84569524,35.25380845,36.60971693,47.16021157,61.32820769,69.12701212,72.2504711,72.66553757,71.95302949,70.62434338,70.60419517,69.68412174,67.3930672,66.32039398,64.08884392,59.44953508,55.67503451,52.65001233,48.20068815,49.02125578
14/12/2012,29.1113594,29.71090282,31.34668878,32.99614868,34.77196736,36.55660732,46.74386425,60.44921473,67.89075935,70.62610984,71.0049268,70.18341737,68.68987095,68.59826396,67.53142689,65.03100788,63.89849872,61.56687026,56.78205627,52.91435018,49.82087728,45.20593918,46.06668707
13/12/2012,29.16264832,30.36538591,32.13646379,33.79613909,35.17860321,36.50714662,46.89229365,60.79935348,68.3279816,71.20665205,71.40929788,70.51253271,69.02494993,68.82942479,67.76709505,65.27654914,64.13536311,61.80469605,57.011565,53.13213279,50.02990699,45.40087331,46.26581556
12/12/2012,29.25613575,31.00295661,32.93472099,34.69551069,35.56660461,36.25685408,46.23006014,60.35013531,67.81188531,70.54059915,70.85737352,69.92390176,68.14107883,67.85741011,66.73818564,64.19706005,63.04734353,60.70112655,55.92163596,52.07717477,49.01448663,44.4444163,45.29113687
12/11/2012,28.75298575,31.49200089,33.62333466,35.4951606,36.01620073,36.25678695,46.17271201,60.6181518,67.77060525,70.62566843,70.86134216,69.91561427,68.14025085,67.83973259,66.76549344,64.18341126,63.01744652,60.64666718,55.83626216,51.9833118,48.91016739,44.33354891,45.17815733
12/10/2012,28.54838755,30.93322327,32.98148709,34.7948372,35.54403316,36.04011419,46.09675995,59.96609387,66.41852812,69.60997023,70.0230314,69.17327969,67.48408711,67.24349449,66.1768956,63.71884613,62.59877882,60.30104775,55.59831177,51.80232524,48.76919244,44.24270709,45.08581566
12/07/2012,27.24861008,29.97189397,32.12094631,34.09387559,34.90206704,35.47008716,46.85760533,59.76663719,66.32801867,69.58856336,69.97401622,69.13341446,67.86711657,66.68584825,65.28610762,63.24019334,62.27856079,60.20077205,55.82102748,52.18147526,49.23800227,44.81144755,45.66468408
12/06/2012,24.77156863,27.94458408,29.06359269,30.89390644,31.13158849,31.00381285,47.89245724,60.18595881,66.06024118,69.46917946,69.81246146,69.08370344,67.74018709,66.59795012,65.18661956,63.18417744,62.22876478,60.17349741,55.82345961,52.19713042,49.26283909,44.84686769,45.70125545
12/05/2012,25.10834347,28.49748201,29.77179244,31.89299208,34.05287603,36.23311417,47.02242485,59.65639083,66.72943784,70.35338287,70.78599044,70.11942882,68.51557426,67.12846731,66.19072382,64.10279753,63.11862096,60.99798747,56.54563565,52.85013764,50.04910776,45.7671464,46.6390666
